paper,yield_pct,reaction_class,solvent,reactor_type,paper_doi,paper_year,tR_step,tR1_s,tR2_s,T1_C,T2_C,substrate1,organolithium_reagent,intermediate,substrate2_electrophile,electrophile_type,product_final,conc_substrate_M,conc_orgLi_M,equiv_orgLi,conc_electrophile_M,substrate1_smiles,organolithium_smiles,intermediate_smiles,substrate2_smiles,product_smiles
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,38,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,53,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,66,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,75,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,68,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,57,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,15,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,0.316,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,23,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,34,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,45,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,63,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,73,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,81,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,47,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,0.316,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,25,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,8,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,3,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,1,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,0,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,0,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-40,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,52,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,0.316,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,60,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,51,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,39,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,18,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,4,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,1,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-50,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,44,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,0.316,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,60,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,73,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,72,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,58,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,40,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,17,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-60,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,29,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,0.316,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,41,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,60,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,73,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,83,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,76,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,62,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-70,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,20,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,0.316,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,26,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,1.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,39,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,3.16,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,56,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,10.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,73,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,31.6,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,83,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,100.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Generation and reactions of oxiranyllithiums by use of a flow microreactor system,88,directed metalation,tetrahydrofuran,flow microreactor,10.1002/chem.201000815,2010.0,tR1,316.0,,-78,,epibromohydrin,s-BuLi,oxiranyllithium,,quench_probe,oxiranyllithium intermediate,0.10,0.75,,0.45,BrCC1CO1,CCC([Li])C,[Li]C1CO1,,[Li]C1CO1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,82,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,1.0,,70,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,89,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,3.16,,70,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,90,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,10.0,,70,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,92,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,31.6,,70,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,90,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,100.0,,70,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,63,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,1.0,,50,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,86,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,3.16,,50,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,90,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,10.0,,50,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,89,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,31.6,,50,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,90,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,100.0,,50,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,44,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,1.0,,30,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
Nagaki et al. 2010 - Cross-coupling in a flow microreactor - space integration of lithiation and Murahashi coupling,74,C-C coupling,tetrahydrofuran,,10.1002/anie.201002763,2010.0,tR2,,3.16,,30,p-bromoanisole,n-BuLi,p-methoxyphenyllithium,bromobenzene,synthetic,p-methoxybiphenyl,0.10,0.42,1.1,,COc1ccc(Br)cc1,CCCC[Li],COc1ccc([Li])cc1,Brc1ccccc1,COc1ccc(-c2ccccc2)cc1
